Fid,CDate,Precipitation,Humidity,WindSpeed,WeatherCondition,AvgTemp,AvgTempUncertainty,City,Country,Latitude,Longitude,Season,Crop,Label
10.42.0.211-104.97.95.172-34746-80-6,21-01-22,4.934657673,42.31657979,5.931106607,Sunny,26.631,1.689,Achalpur,India,21.70N,77.02E,Kharif     ,Sunflower,0
10.42.0.211-10.42.0.1-22771-53-17,22-01-22,8.915742374,52.86159302,18.52163889,Sunny,27.587,1.959,Achalpur,India,21.70N,77.02E,Kharif     ,Urad,1
10.42.0.211-66.198.24.240-56222-443-6,23-01-22,0,66.06416239,1.31756659,Snow,25.132,1.532,Achalpur,India,21.70N,77.02E,Rabi       ,Cowpea(Lobia),1
10.42.0.211-23.219.23.167-40393-80-6,24-01-22,0,89.91270558,16.63128324,Sunny,22.156,1.986,Achalpur,India,21.70N,77.02E,Rabi       ,Dry chillies,0
10.42.0.1-10.42.0.42-53-3690-17,25-01-22,0,98.92596961,7.745130638,Rain,19.807,2.131,Achalpur,India,21.70N,77.02E,Rabi       ,Gram,1
203.130.53.126-10.42.0.42-80-32950-6,26-01-22,6.339442158,73.91981896,3.441914205,Partly Cloudy,18.674,2.408,Achalpur,India,21.70N,77.02E,Rabi       ,Horse-gram,0
10.42.0.151-10.42.0.1-11903-53-17,27-01-22,0,94.25571937,16.42386407,Rain,21.249,3.106,Achalpur,India,21.70N,77.02E,Rabi       ,Maize,1
192.229.173.173-10.42.0.211-80-55326-6,28-01-22,3.351008217,49.37175883,3.629377938,Cloudy,,,Achalpur,India,21.70N,77.02E,Rabi       ,Moong(Green Gram),0
10.42.0.42-54.239.17.113-49980-443-6,29-01-22,3.992364852,68.17872389,2.513895408,Rain,,,Achalpur,India,21.70N,77.02E,Rabi       ,Onion,1
10.42.0.211-54.192.38.7-58503-443-6,30-01-22,0,75.27912869,3.375840997,Cloudy,31.728,1.804,Achalpur,India,21.70N,77.02E,Rabi       ,Other  Rabi pulses,0
172.217.9.238-10.42.0.211-443-38692-6,31-01-22,0,76.48712437,16.94801196,Cloudy,31.72,1.8,Achalpur,India,21.70N,77.02E,Rabi       ,Potato,0
10.42.0.151-10.42.0.1-18474-53-17,01-02-22,3.566740217,84.75201267,1.918532941,Cloudy,27.826,2.155,Achalpur,India,21.70N,77.02E,Rabi       ,Ragi,0
10.42.0.151-52.84.134.181-50539-443-6,02-02-22,1.361111226,59.06626189,14.68452543,Partly Cloudy,26.224,1.862,Achalpur,India,21.70N,77.02E,Rabi       ,Rice,0
172.217.5.227-10.42.0.211-443-47480-6,03-02-22,0,39.85813617,14.12926936,Partly Cloudy,27.119,1.679,Achalpur,India,21.70N,77.02E,Rabi       ,Sunflower,0
10.42.0.151-10.42.0.1-33698-53-17,04-02-22,0,47.55734475,6.108730697,Rain,24.869,1.424,Achalpur,India,21.70N,77.02E,Rabi       ,Urad,1
10.42.0.211-77.234.42.92-54014-443-6,05-02-22,0,97.22259279,7.557579198,Rain,21.975,2.239,Achalpur,India,21.70N,77.02E,Summer     ,Dry chillies,1
216.58.219.195-10.42.0.211-80-54436-6,06-02-22,0,57.44980117,17.95168117,Rain,20.461,1.761,Achalpur,India,21.70N,77.02E,Summer     ,Maize,0
10.42.0.211-10.42.0.1-15320-53-17,07-02-22,0,81.43757999,1.179169785,Sunny,,,Achalpur,India,21.70N,77.02E,Summer     ,Onion,0
151.101.118.2-10.42.0.211-443-55753-6,08-02-22,0,87.66375878,15.42431805,Rain,,,Achalpur,India,21.70N,77.02E,Summer     ,Potato,0
10.42.0.211-66.198.24.253-53285-443-6,09-02-22,0,62.55358387,6.817017601,Snow,,,Achalpur,India,21.70N,77.02E,Summer     ,Ragi,1
172.217.10.234-10.42.0.151-443-37239-6,10-02-22,0,46.61755799,9.830788696,Cloudy,17.565,2.146,Achalpur,India,21.70N,77.02E,Summer     ,Rice,1
216.58.219.234-10.42.0.211-443-42992-6,11-02-22,0,53.88987107,19.42656779,Sunny,18.879,4.434,Achalpur,India,21.70N,77.02E,Summer     ,Sunflower,1
174.35.73.136-10.42.0.211-80-47891-6,12-02-22,0,50.10510871,6.576492856,Cloudy,18.867,2.153,Achalpur,India,21.70N,77.02E,Whole Year ,Arecanut,1
172.217.7.2-10.42.0.211-443-48579-6,13-02-22,0,63.65713422,3.163391745,Partly Cloudy,25.146,1.763,Achalpur,India,21.70N,77.02E,Whole Year ,Black pepper,1
203.205.151.47-10.42.0.211-80-45074-6,14-02-22,0,47.60494645,7.414463663,Cloudy,29.992,3.684,Achalpur,India,21.70N,77.02E,Whole Year ,Cardamom,0
10.42.0.211-10.42.0.1-52889-53-17,15-02-22,6.243691987,91.90166354,19.30601291,Rain,33.366,2.107,Achalpur,India,21.70N,77.02E,Whole Year ,Cashewnut,1
169.45.210.93-10.42.0.211-5222-44767-6,16-02-22,0.006968111,64.41062336,13.89404075,Partly Cloudy,30.283,2.365,Achalpur,India,21.70N,77.02E,Whole Year ,Coconut ,0
10.42.0.42-52.26.15.212-47863-443-6,17-02-22,7.91368162,36.4659488,17.3241637,Partly Cloudy,25.152,1.643,Achalpur,India,21.70N,77.02E,Whole Year ,Coriander,0
10.42.0.1-10.42.0.42-53-54812-17,18-02-22,0,41.6846866,11.89546785,Rain,24.565,1.106,Achalpur,India,21.70N,77.02E,Whole Year ,Dry ginger,0
203.205.128.137-10.42.0.211-80-46246-6,19-02-22,9.240173661,81.30852019,15.01746479,Snow,24.662,1.103,Achalpur,India,21.70N,77.02E,Whole Year ,Garlic,1
10.42.0.151-114.134.80.163-44163-80-6,20-02-22,6.095208379,49.80943129,6.726533638,Cloudy,22.81,5.337,Achalpur,India,21.70N,77.02E,Whole Year ,Sugarcane,0
180.149.136.194-10.42.0.211-80-36096-6,21-02-22,4.645213467,82.26935397,4.415349958,Rain,20.707,6.234,Achalpur,India,21.70N,77.02E,Whole Year ,Tobacco,1
183.79.248.252-10.42.0.211-443-44390-6,22-02-22,0,88.28102966,9.751731643,Sunny,18.01,1.727,Achalpur,India,21.70N,77.02E,Whole Year ,Turmeric,0
10.42.0.211-69.147.64.34-46376-443-6,23-02-22,0.578220368,83.77189096,10.50927202,Cloudy,18.49,4.366,Achalpur,India,21.70N,77.02E,Kharif     ,Arhar/Tur,1
10.42.0.211-10.42.0.1-43358-53-17,24-02-22,0,93.52409734,16.72436398,Partly Cloudy,21.366,2.671,Achalpur,India,21.70N,77.02E,Kharif     ,Bajra,0
172.217.8.4-10.42.0.211-443-49110-6,25-02-22,6.496892008,90.64587886,12.82492863,Cloudy,25.43,1.822,Achalpur,India,21.70N,77.02E,Kharif     ,Castor seed,1
10.42.0.211-106.11.92.14-42223-443-6,26-02-22,0,87.68334955,0.167955477,Cloudy,30.702,1.992,Achalpur,India,21.70N,77.02E,Kharif     ,Cotton(lint),1
10.42.0.211-23.208.168.108-44318-80-6,27-02-22,3.177582558,83.41086713,9.698366626,Partly Cloudy,32.22,2.139,Achalpur,India,21.70N,77.02E,Kharif     ,Cowpea(Lobia),0
10.42.0.1-10.42.0.42-53-26165-17,28-02-22,0,38.85942599,0.417554249,Cloudy,29.296,1.855,Achalpur,India,21.70N,77.02E,Kharif     ,Dry chillies,1
157.255.128.111-10.42.0.42-80-60864-6,29-02-2022,0,83.64747091,0.736103549,Partly Cloudy,25.775,1.82,Achalpur,India,21.70N,77.02E,Kharif     ,Groundnut,0
206.108.0.131-10.42.0.211-123-39704-17,01-03-22,0,97.58414058,17.1210925,Rain,25.446,1.645,Achalpur,India,21.70N,77.02E,Kharif     ,Horse-gram,0
10.42.0.211-10.42.0.1-32223-53-17,02-03-22,0,59.67409177,7.923451007,Cloudy,24.034,2.51,Achalpur,India,21.70N,77.02E,Kharif     ,Jowar,1
172.217.10.97-10.42.0.42-443-46919-6,03-03-22,0,67.46315187,7.385887529,Snow,23.226,2.537,Achalpur,India,21.70N,77.02E,Kharif     ,Maize,1
8.0.6.4-8.6.0.1-0-0-0,04-03-22,1.127044961,71.76592871,1.30281993,Snow,20.863,2.329,Achalpur,India,21.70N,77.02E,Kharif     ,Moong(Green Gram),0
157.56.52.23-10.42.0.42-40033-59069-6,05-03-22,5.470421838,63.28037024,4.057050693,Snow,17.868,2.999,Achalpur,India,21.70N,77.02E,Kharif     ,Niger seed,1
202.77.129.150-10.42.0.42-80-60125-6,06-03-22,0,93.83403787,6.808379745,Snow,18.736,3.219,Achalpur,India,21.70N,77.02E,Kharif     ,Onion,0
172.217.9.225-10.42.0.151-443-33794-6,07-03-22,0,83.16602664,4.804888713,Snow,20.706,2.008,Achalpur,India,21.70N,77.02E,Kharif     ,Other Kharif pulses,1
10.42.0.42-52.84.29.134-50202-443-6,08-03-22,0,78.07220451,18.67874818,Partly Cloudy,25.904,1.872,Achalpur,India,21.70N,77.02E,Kharif     ,Potato,0
182.254.5.234-10.42.0.151-80-52857-6,09-03-22,0,56.47908409,3.53792421,Snow,31.479,5.124,Achalpur,India,21.70N,77.02E,Kharif     ,Ragi,1
10.42.0.211-69.147.82.60-42759-443-6,10-03-22,2.661859512,68.45199932,0.93054455,Snow,33.898,3.031,Achalpur,India,21.70N,77.02E,Kharif     ,Rice,1
172.217.12.206-10.42.0.151-443-41683-6,11-03-22,0,94.08907848,1.680331195,Partly Cloudy,31.023,3.9,Achalpur,India,21.70N,77.02E,Kharif     ,Sesamum,0
169.55.67.238-10.42.0.211-443-55653-6,12-03-22,0,94.52233045,6.638796057,Cloudy,25.292,3.114,Achalpur,India,21.70N,77.02E,Kharif     ,Small millets,1
10.42.0.151-87.240.165.91-54044-80-6,13-03-22,0,93.20405652,13.49791564,Rain,24.318,1.984,Achalpur,India,21.70N,77.02E,Kharif     ,Sunflower,0
10.42.0.211-123.125.115.164-59143-443-6,14-03-22,0,65.77678352,12.31333955,Sunny,24.819,1.622,Achalpur,India,21.70N,77.02E,Kharif     ,Urad,0
10.42.0.211-101.69.121.110-33689-80-6,15-03-22,8.551474792,80.83741798,9.904644179,Sunny,23.35,2.083,Achalpur,India,21.70N,77.02E,Rabi       ,Dry chillies,1
10.42.0.151-10.42.0.1-5969-53-17,16-03-22,8.632946859,81.95066285,11.78312965,Cloudy,20.956,4.638,Achalpur,India,21.70N,77.02E,Rabi       ,Gram,1
172.217.3.98-10.42.0.211-443-34373-6,17-03-22,0,99.44303849,11.19408334,Sunny,18.372,1.644,Achalpur,India,21.70N,77.02E,Rabi       ,Horse-gram,0
8.0.6.4-8.6.0.1-0-0-0,18-03-22,0,40.61337056,0.616347078,Rain,16.999,2.288,Achalpur,India,21.70N,77.02E,Rabi       ,Linseed,0
157.240.18.35-10.42.0.211-443-49880-6,19-03-22,0,37.20847474,0.271396756,Partly Cloudy,20.183,3.05,Achalpur,India,21.70N,77.02E,Rabi       ,Maize,0
169.53.71.229-10.42.0.151-443-37218-6,20-03-22,4.227350206,30.98413343,0.072368062,Cloudy,24.874,6.001,Achalpur,India,21.70N,77.02E,Rabi       ,Onion,1
10.42.0.211-54.192.38.18-40826-443-6,21-03-22,2.134217191,59.49128634,14.67076537,Rain,29.837,1.594,Achalpur,India,21.70N,77.02E,Rabi       ,Other  Rabi pulses,1
10.42.0.151-10.42.0.1-10790-53-17,22-03-22,0,55.92270055,7.184646524,Snow,32.601,1.314,Achalpur,India,21.70N,77.02E,Rabi       ,Potato,1
173.194.204.113-10.42.0.151-443-36762-6,23-03-22,3.9370702,92.21223012,1.311748413,Rain,30.441,1.825,Achalpur,India,21.70N,77.02E,Rabi       ,Ragi,1
172.217.3.98-10.42.0.211-443-41462-6,24-03-22,0,83.92989373,9.803124143,Snow,26.024,1.235,Achalpur,India,21.70N,77.02E,Rabi       ,Rice,1
172.217.12.195-10.42.0.151-443-43853-6,25-03-22,0,46.38453024,8.827087658,Sunny,25.057,1.593,Achalpur,India,21.70N,77.02E,Rabi       ,Sunflower,0
180.149.138.210-10.42.0.42-80-44577-6,26-03-22,0,48.14993225,7.40069251,Partly Cloudy,25.291,1.013,Achalpur,India,21.70N,77.02E,Summer     ,Dry chillies,1
224.0.0.251-10.42.0.151-5353-5353-17,27-03-22,6.256367371,94.52812368,2.928089477,Rain,24.572,1.816,Achalpur,India,21.70N,77.02E,Summer     ,Maize,0
10.42.0.211-104.97.95.172-59536-80-6,28-03-22,3.851273578,72.18618548,6.721673753,Snow,21.683,1.618,Achalpur,India,21.70N,77.02E,Summer     ,Onion,0
10.42.0.42-123.125.29.220-37344-80-6,29-03-22,1.384284996,66.15146613,15.96225234,Sunny,18.245,1.464,Achalpur,India,21.70N,77.02E,Summer     ,Potato,0
10.42.0.151-104.192.110.245-41601-443-6,30-03-22,0,77.39935293,6.247355664,Sunny,17.562,4.356,Achalpur,India,21.70N,77.02E,Summer     ,Ragi,1
10.42.0.1-10.42.0.42-53-57952-17,31-03-22,2.928257144,89.60282843,17.52892494,Partly Cloudy,20.242,1.767,Achalpur,India,21.70N,77.02E,Summer     ,Rice,0
172.217.10.46-10.42.0.151-443-42071-6,01-04-22,5.425575199,45.11559327,18.49011244,Partly Cloudy,25.446,1.821,Achalpur,India,21.70N,77.02E,Whole Year ,Arecanut,1
10.42.0.151-10.42.0.1-26227-53-17,02-04-22,4.353134031,79.36420379,2.375157091,Rain,31.39,1.44,Achalpur,India,21.70N,77.02E,Whole Year ,Black pepper,0
192.229.163.180-10.42.0.211-443-52495-6,03-04-22,0,61.70531239,0.617822161,Cloudy,32.807,1.623,Achalpur,India,21.70N,77.02E,Whole Year ,Cardamom,1
10.42.0.42-31.13.71.36-54194-443-6,04-04-22,8.429286451,65.79878812,1.923634135,Rain,30.306,1.507,Achalpur,India,21.70N,77.02E,Whole Year ,Cashewnut,0
203.205.190.48-10.42.0.151-80-43717-6,05-04-22,1.810312132,77.51260701,3.813784021,Rain,26.061,2.488,Achalpur,India,21.70N,77.02E,Whole Year ,Coconut ,1
172.217.11.2-10.42.0.151-443-42621-6,06-04-22,6.989995107,72.08733588,17.48740331,Cloudy,24.663,2.305,Achalpur,India,21.70N,77.02E,Whole Year ,Coriander,1
10.42.0.1-10.42.0.42-53-36164-17,07-04-22,7.506465492,55.71529514,13.9399633,Partly Cloudy,25.568,1.812,Achalpur,India,21.70N,77.02E,Whole Year ,Dry ginger,0
172.217.3.98-10.42.0.151-443-51622-6,08-04-22,0,46.41320495,7.313181437,Sunny,24.169,1.437,Achalpur,India,21.70N,77.02E,Whole Year ,Garlic,1
10.42.0.42-123.125.29.138-53535-80-6,09-04-22,0,65.52931811,11.6777528,Partly Cloudy,21.278,1.593,Achalpur,India,21.70N,77.02E,Whole Year ,Sugarcane,0
10.42.0.151-14.17.42.57-53100-80-6,10-04-22,0,77.68545966,15.51019106,Snow,18.293,2.212,Achalpur,India,21.70N,77.02E,Whole Year ,Tapioca,0
172.217.12.196-10.42.0.151-443-52085-6,11-04-22,0,80.7269426,3.996911351,Sunny,19.92,2.845,Achalpur,India,21.70N,77.02E,Whole Year ,Tobacco,1
172.217.10.234-10.42.0.151-443-47670-6,12-04-22,0,38.71297432,4.83452621,Partly Cloudy,22.481,3.622,Achalpur,India,21.70N,77.02E,Whole Year ,Turmeric,1
10.42.0.211-64.71.142.124-36951-80-6,13-04-22,0,61.57131095,0.455962272,Partly Cloudy,26.74,1.884,Achalpur,India,21.70N,77.02E,Kharif     ,Arhar/Tur,0
172.217.12.142-10.42.0.211-443-44074-6,14-04-22,0,40.37030814,7.023772299,Cloudy,30.194,1.643,Achalpur,India,21.70N,77.02E,Kharif     ,Castor seed,1
180.149.136.194-10.42.0.211-80-41591-6,15-04-22,9.006094044,50.08445053,16.29593907,Rain,33.439,1.75,Achalpur,India,21.70N,77.02E,Kharif     ,Dry chillies,0
10.42.0.211-103.235.46.212-60284-80-6,16-04-22,0,66.86018588,10.22103631,Snow,30.612,2.658,Achalpur,India,21.70N,77.02E,Kharif     ,Groundnut,1
10.42.0.151-10.42.0.1-2253-53-17,17-04-22,0,84.7253101,19.56210962,Snow,26.267,1.841,Achalpur,India,21.70N,77.02E,Kharif     ,Horse-gram,0
10.42.0.211-77.234.44.199-47955-80-6,18-04-22,0,65.24484333,9.762393936,Cloudy,25.497,1.624,Achalpur,India,21.70N,77.02E,Kharif     ,Maize,1
10.42.0.1-10.42.0.42-53-51951-17,19-04-22,0,72.00418421,5.521815054,Cloudy,24.919,1.394,Achalpur,India,21.70N,77.02E,Kharif     ,Niger seed,0
10.42.0.151-125.39.83.108-36368-443-6,20-04-22,0,96.90517812,2.249098392,Snow,24.361,1.234,Achalpur,India,21.70N,77.02E,Kharif     ,Onion,0
172.217.7.164-10.42.0.151-443-56528-17,21-04-22,0,62.37522722,13.62413636,Cloudy,22.003,2.448,Achalpur,India,21.70N,77.02E,Kharif     ,Other Kharif pulses,0
220.243.219.55-10.42.0.42-80-40093-6,22-04-22,7.406286454,96.55799444,14.35301547,Rain,19.187,1.569,Achalpur,India,21.70N,77.02E,Kharif     ,Potato,0
172.217.7.1-10.42.0.211-443-39417-6,23-04-22,0,68.82201934,17.03176593,Cloudy,20.03,3.03,Achalpur,India,21.70N,77.02E,Kharif     ,Ragi,0
199.59.150.44-10.42.0.42-443-52687-6,24-04-22,0.710434344,86.40333862,12.26993845,Rain,23.206,2.3,Achalpur,India,21.70N,77.02E,Kharif     ,Rapeseed &Mustard,1
172.217.12.170-10.42.0.42-443-34997-6,25-04-22,0,51.78184238,7.56642313,Snow,28.26,1.89,Achalpur,India,21.70N,77.02E,Kharif     ,Rice,1
157.240.18.36-10.42.0.211-443-50275-6,26-04-22,9.43197657,66.76719106,0.55627539,Snow,30.865,1.444,Achalpur,India,21.70N,77.02E,Kharif     ,Sunflower,0
131.253.61.68-10.42.0.211-443-43706-6,27-04-22,0,92.69589912,14.04467936,Snow,33.425,1.461,Achalpur,India,21.70N,77.02E,Rabi       ,Dry chillies,0
203.205.158.62-10.42.0.42-80-52241-6,28-04-22,0,68.60695164,9.683984947,Snow,30.52,1.66,Achalpur,India,21.70N,77.02E,Rabi       ,Groundnut,0
216.58.219.202-10.42.0.151-443-48947-6,29-04-22,0,62.96439173,3.042544398,Rain,26.706,1.221,Achalpur,India,21.70N,77.02E,Rabi       ,Horse-gram,1
205.185.216.42-10.42.0.42-80-36304-6,30-04-22,2.208083002,51.91778623,17.27363989,Partly Cloudy,24.837,2.243,Achalpur,India,21.70N,77.02E,Rabi       ,Maize,1
10.42.0.211-103.235.46.211-43402-443-6,01-05-22,9.123476803,37.60208353,10.04938093,Cloudy,25.178,1.72,Achalpur,India,21.70N,77.02E,Rabi       ,Onion,1
10.42.0.211-10.42.0.1-51936-53-17,02-05-22,0,82.42914002,19.78700861,Partly Cloudy,23.825,1.282,Achalpur,India,21.70N,77.02E,Rabi       ,Potato,1
10.42.0.211-52.84.29.55-54713-443-6,03-05-22,0.06870646,37.42589754,1.053287808,Partly Cloudy,20.99,1.787,Achalpur,India,21.70N,77.02E,Rabi       ,Ragi,1
172.217.5.228-10.42.0.151-443-45708-6,04-05-22,0,35.77427441,15.06526579,Partly Cloudy,18.321,2.383,Achalpur,India,21.70N,77.02E,Rabi       ,Rice,0
10.42.0.211-64.71.142.124-41896-443-6,05-05-22,1.993652315,72.64903818,2.952627387,Partly Cloudy,19.533,1.745,Achalpur,India,21.70N,77.02E,Rabi       ,Sunflower,1
183.79.215.140-10.42.0.151-443-33964-6,06-05-22,5.573050998,63.07838118,0.483828357,Snow,21.963,2.614,Achalpur,India,21.70N,77.02E,Summer     ,Dry chillies,0
172.217.10.227-10.42.0.151-443-35256-6,07-05-22,9.574927235,77.88021229,0.571518498,Rain,26.321,1.756,Achalpur,India,21.70N,77.02E,Summer     ,Maize,0
10.42.0.42-121.12.98.62-52163-80-6,08-05-22,6.141365464,92.91931661,4.267279873,Rain,31.476,2.527,Achalpur,India,21.70N,77.02E,Summer     ,Onion,0
172.217.10.46-10.42.0.151-443-49408-6,09-05-22,0,53.42071309,2.427223775,Partly Cloudy,33.32,1.529,Achalpur,India,21.70N,77.02E,Summer     ,Potato,1
10.42.0.211-72.21.207.79-51871-443-6,10-05-22,0,94.12451644,19.71797868,Cloudy,31.432,2.218,Achalpur,India,21.70N,77.02E,Summer     ,Ragi,0
10.42.0.151-103.43.91.10-55775-443-6,11-05-22,2.775019543,86.25515649,5.756064637,Snow,26.87,1.409,Achalpur,India,21.70N,77.02E,Summer     ,Rice,1
10.42.0.211-66.231.239.124-45899-443-6,12-05-22,0,69.3257037,7.119120062,Sunny,24.973,1.396,Achalpur,India,21.70N,77.02E,Summer     ,Sunflower,0
10.42.0.151-10.42.0.1-28517-53-17,13-05-22,0,99.92199581,4.623876628,Rain,24.589,1.304,Achalpur,India,21.70N,77.02E,Whole Year ,Banana,1
175.100.207.232-10.42.0.211-80-43632-6,14-05-22,0,67.87503312,19.68939217,Sunny,24.557,1.759,Achalpur,India,21.70N,77.02E,Whole Year ,Coconut ,0
172.217.10.42-10.42.0.151-443-46465-6,15-05-22,0.727580044,63.25914704,2.141508322,Sunny,21.11,3.143,Achalpur,India,21.70N,77.02E,Whole Year ,Coriander,1
172.217.10.3-10.42.0.42-443-40122-6,16-05-22,5.169011076,66.4546514,11.04869905,Cloudy,19.436,2.115,Achalpur,India,21.70N,77.02E,Kharif     ,Arhar/Tur,1
10.42.0.211-23.63.180.219-35032-443-6,17-05-22,0,40.49342592,7.03326836,Partly Cloudy,19.986,1.583,Achalpur,India,21.70N,77.02E,Kharif     ,Castor seed,0
202.77.129.150-10.42.0.151-80-51635-6,18-05-22,0,87.52780543,8.684805231,Partly Cloudy,21.971,2.589,Achalpur,India,21.70N,77.02E,Kharif     ,Dry chillies,1
10.42.0.211-47.88.68.21-57259-443-6,19-05-22,2.362926339,31.03744408,19.10213068,Partly Cloudy,26.617,1.814,Achalpur,India,21.70N,77.02E,Kharif     ,Groundnut,0
10.42.0.211-23.206.166.62-33483-80-6,20-05-22,0,72.41630479,15.53330298,Sunny,31.303,2.258,Achalpur,India,21.70N,77.02E,Kharif     ,Horse-gram,0
172.217.3.110-10.42.0.151-443-45885-17,21-05-22,0,77.34959909,0.479383403,Sunny,33.407,1.667,Achalpur,India,21.70N,77.02E,Kharif     ,Maize,1
180.149.136.247-10.42.0.211-80-36870-6,22-05-22,0,60.54530887,13.7355266,Rain,31.49,2.819,Achalpur,India,21.70N,77.02E,Kharif     ,Niger seed,1
10.42.0.211-10.42.0.1-20066-53-17,23-05-22,2.491268694,60.96821276,17.17406045,Cloudy,28.206,3.172,Achalpur,India,21.70N,77.02E,Kharif     ,Onion,0
10.42.0.211-64.71.142.95-56713-443-6,24-05-22,0,96.25766211,16.4122497,Snow,25.747,1.695,Achalpur,India,21.70N,77.02E,Kharif     ,Other Kharif pulses,1
203.205.158.52-10.42.0.211-80-59972-6,25-05-22,0,70.76035369,9.934801411,Snow,26.529,1.703,Achalpur,India,21.70N,77.02E,Kharif     ,Potato,0
10.42.0.211-10.42.0.1-39779-53-17,26-05-22,6.854094444,63.11950251,3.575221255,Rain,24.018,1.783,Achalpur,India,21.70N,77.02E,Kharif     ,Ragi,1
10.42.0.151-104.244.42.65-34344-80-6,27-05-22,6.742241754,92.3023274,19.55747021,Sunny,22.145,1.852,Achalpur,India,21.70N,77.02E,Kharif     ,Rice,0
10.42.0.151-52.94.232.32-44605-443-6,28-05-22,0,64.88944461,9.085952502,Partly Cloudy,20.827,2.761,Achalpur,India,21.70N,77.02E,Kharif     ,Sunflower,1
219.142.78.217-10.42.0.211-80-42343-6,29-05-22,2.722123203,90.5777653,12.90535066,Rain,19.998,2.594,Achalpur,India,21.70N,77.02E,Rabi       ,Gram,0
172.217.9.234-10.42.0.151-443-43981-6,30-05-22,0,59.07180054,3.044552516,Partly Cloudy,22.172,1.777,Achalpur,India,21.70N,77.02E,Rabi       ,Groundnut,0
172.217.10.226-10.42.0.211-443-41311-6,31-05-22,0,63.22091861,13.33024264,Sunny,26.458,2.243,Achalpur,India,21.70N,77.02E,Rabi       ,Horse-gram,0
180.163.15.184-10.42.0.211-80-48565-6,01-06-22,2.363413826,77.70268329,10.97241188,Cloudy,31.661,2.431,Achalpur,India,21.70N,77.02E,Rabi       ,Maize,0
172.217.10.130-10.42.0.211-443-37905-6,02-06-22,0,55.78402028,5.830351738,Partly Cloudy,33.4,1.536,Achalpur,India,21.70N,77.02E,Rabi       ,Onion,0
180.76.168.195-10.42.0.211-80-45784-6,03-06-22,0,30.28636375,9.173132412,Partly Cloudy,31.279,1.617,Achalpur,India,21.70N,77.02E,Rabi       ,Potato,1
151.101.45.140-10.42.0.211-443-34477-6,04-06-22,0,87.28511308,18.64473,Snow,26.963,2.222,Achalpur,India,21.70N,77.02E,Rabi       ,Ragi,1
175.100.207.233-10.42.0.211-80-36369-6,05-06-22,0,82.58118269,0.712184793,Snow,25.062,2.027,Achalpur,India,21.70N,77.02E,Rabi       ,Sunflower,0
8.0.6.4-8.6.0.1-0-0-0,06-06-22,0,32.8314971,5.304104165,Rain,25.577,1.682,Achalpur,India,21.70N,77.02E,Summer     ,Dry chillies,0
172.217.12.142-10.42.0.151-443-52819-6,07-06-22,0,35.69962108,3.307762406,Snow,24.516,1.863,Achalpur,India,21.70N,77.02E,Summer     ,Maize,0
10.42.0.42-64.71.142.110-47613-443-6,08-06-22,5.531312234,54.25397956,17.80089195,Rain,22.624,1.912,Achalpur,India,21.70N,77.02E,Summer     ,Onion,1
10.42.0.211-104.192.110.245-38583-443-6,09-06-22,7.470958366,32.96531946,19.53946121,Rain,19.198,1.578,Achalpur,India,21.70N,77.02E,Summer     ,Potato,1
10.42.0.211-10.42.0.1-10299-53-17,10-06-22,0,98.7431243,7.874447142,Partly Cloudy,19.74,1.62,Achalpur,India,21.70N,77.02E,Summer     ,Ragi,1
239.255.255.250-10.42.0.211-1900-42677-17,11-06-22,0,92.83680885,12.03237532,Rain,21.043,2.2,Achalpur,India,21.70N,77.02E,Summer     ,Rice,1
10.42.0.42-125.211.204.209-45905-80-6,12-06-22,0,67.89384784,9.584015329,Cloudy,26.647,1.836,Achalpur,India,21.70N,77.02E,Summer     ,Sunflower,1
198.11.132.221-10.42.0.211-443-55270-6,13-06-22,0,44.51835031,18.44936762,Partly Cloudy,31.611,2.592,Achalpur,India,21.70N,77.02E,Whole Year ,Banana,0
10.42.0.211-31.13.71.1-49039-443-6,14-06-22,0,50.76103464,12.28551389,Sunny,34.328,1.6,Achalpur,India,21.70N,77.02E,Whole Year ,Cashewnut,1
10.42.0.151-103.7.30.118-55615-80-6,15-06-22,0,75.12017129,15.13171673,Partly Cloudy,30.415,2.537,Achalpur,India,21.70N,77.02E,Whole Year ,Coconut ,0
10.42.0.151-119.146.74.31-40325-443-6,16-06-22,0,31.22609785,11.03128152,Partly Cloudy,27.241,1.431,Achalpur,India,21.70N,77.02E,Whole Year ,Coriander,0
172.217.10.4-10.42.0.151-443-59053-6,17-06-22,5.551967829,97.94925074,17.56407148,Snow,24.906,1.37,Achalpur,India,21.70N,77.02E,Kharif     ,Arhar/Tur,0
10.42.0.211-10.42.0.1-14511-53-17,18-06-22,0,96.74033278,12.86093612,Partly Cloudy,25.662,1.985,Achalpur,India,21.70N,77.02E,Kharif     ,Castor seed,1
10.42.0.211-66.198.24.250-58789-80-6,19-06-22,4.727695227,82.461564,12.57707943,Cloudy,24.984,2.266,Achalpur,India,21.70N,77.02E,Kharif     ,Gram,0
10.42.0.151-10.42.0.1-29593-53-17,20-06-22,0,59.50613926,7.721382142,Rain,22.65,1.51,Achalpur,India,21.70N,77.02E,Kharif     ,Groundnut,1
172.217.10.46-10.42.0.211-443-55385-6,21-06-22,0,91.97758756,6.367511288,Rain,20.69,2.492,Achalpur,India,21.70N,77.02E,Kharif     ,Horse-gram,0
